,adduct,lm_id
2120,M+H,LMGP06010049
2121,M+H,LMSP03010022
2122,M+H,
2123,M+H,
2124,M+H,
2125,M+H,
2126,M+H,
2127,M+H,
2128,M+H,
2129,M+H,
2130,M+H,LMGP10010041
2130,M+H,LMGP06010174
2130,M+H,LMGP06010066
2130,M+H,LMGP06010085
2130,M+H,LMGP06010248
2130,M+H,LMGP06010046
2130,M+H,LMGP06010219
2130,M+H,LMGP06010136
2130,M+H,LMGP06010309
2131,M+H,LMGP04020086
2131,M+H,LMGP04020089
2131,M+H,LMGP04020051
2131,M+H,LMGL03013502
2131,M+H,LMGL03013519
2131,M+H,LMGL03012833
2131,M+H,LMGL03013266
2132,M+H,
2133,M+H,
2134,M+H,
2135,M+H,
2136,M+H,
2137,M+H,
2138,M+H,
2139,M+H,LMGL03014661
2139,M+H,LMGL03012937
2139,M+H,LMGL03012721
2139,M+H,LMGL03012832
2139,M+H,LMGL03013237
2139,M+H,LMGL03013889
2139,M+H,LMGL03012673
2139,M+H,LMGL03013777
2139,M+H,LMGL03013484
2139,M+H,LMGL03013363
2139,M+H,LMGL03013265
2139,M+H,LMGL03014157
2139,M+H,LMGL03012672
2139,M+H,LMGL03013501
2140,M+H,
2141,M+H,
2142,M+H,
2143,M+H,
2144,M+H,LMGP04010884
2144,M+H,LMGP04010659
2144,M+H,LMGP04010573
2144,M+H,LMGP04010794
2144,M+H,LMGP04010572
2144,M+H,LMGP04010879
2144,M+H,LMGP04010544
2144,M+H,LMGP04010445
2144,M+H,LMGP04010631
2144,M+H,LMGP04010387
2144,M+H,LMGP04010225
2144,M+H,LMGP04010602
2144,M+H,LMGP04010415
2144,M+H,LMGP04010359
2145,M+H,
2146,M+H,
2147,M+H,
2148,M+H,
2149,M+H,
2150,M+H,
2151,M+H,
2152,M+H,LMPK12112122
2152,M+H,LMPK12112120
2153,M+H,LMGP06010337
2153,M+H,LMGP06010395
2153,M+H,LMGP06010091
2153,M+H,LMGP06010368
2153,M+H,LMGP06010090
2153,M+H,LMGP06010588
2153,M+H,LMGP06010897
2153,M+H,LMGP06010030
2154,M+H,LMFA13030007
2154,M+H,LMGP04040006
2155,M+H,
2156,M+H,
2157,M+H,
2158,M+H,LMSP0501AB24
2158,M+H,LMSP0501AB02
2159,M+H,
2160,M+H,
2161,M+H,
2162,M+H,
2163,M+H,
2164,M+H,
2165,M+H,
2166,M+H,LMGP04020083
2166,M+H,LMGP04030080
2167,M+H,
2168,M+H,
2169,M+H,LMGP06020082
2169,M+H,LMGP06020023
2169,M+H,LMGP06020043
2170,M+H,LMGL03015039
2170,M+H,LMGL03013803
2170,M+H,LMGL03012958
2170,M+H,LMGL03013409
2170,M+H,LMGL03013930
2170,M+H,LMGL03014707
2170,M+H,LMGL03013728
2170,M+H,LMGL03013947
2170,M+H,LMGL03013700
2170,M+H,LMGL03013948
2170,M+H,LMGL03014706
2170,M+H,LMGL03015389
2170,M+H,LMGL03015388
2170,M+H,LMGL03014590
2170,M+H,LMGL03013387
2170,M+H,LMGL03013827
2170,M+H,LMGL03013293
2170,M+H,LMGL03014302
2170,M+H,LMGL03013319
2170,M+H,LMGL03014685
2170,M+H,LMGL03013430
2170,M+H,LMGL03015365
2170,M+H,LMGL03013537
2170,M+H,LMGL03014322
2170,M+H,LMGL03014323
2170,M+H,LMGL03014211
2170,M+H,LMGL03014185
2170,M+H,LMGL03014616
2170,M+H,LMGL03014727
2171,M+H,
2172,M+H,LMSP03010007
2172,M+H,LMSP03010081
2173,M+H,
2174,M+H,LMPK12110994
2175,M+H,
2176,M+H,LMGP06010398
2176,M+H,LMGP06010145
2176,M+H,LMGP06010055
2176,M+H,LMGP06010618
2177,M+H,LMGP04020062
2177,M+H,LMGP04030077
2177,M+H,LMGP04030054
2178,M+H,
2179,M+H,LMGP06010054
2179,M+H,LMGP06010589
2179,M+H,LMGP06010339
2179,M+H,LMGP06010116
2179,M+H,LMGP06010397
2179,M+H,LMGP06010143
2179,M+H,LMGP06010144
2179,M+H,LMGP06010370
2180,M+H,LMGP06010313
2180,M+H,LMGP06010253
2180,M+H,LMGP06010142
2180,M+H,LMGP06010558
2180,M+H,LMGP06010053
2180,M+H,LMGP06010178
2180,M+H,LMGP06010114
2180,M+H,LMGP06010338
2180,M+H,LMGP06010115
2180,M+H,LMGP06010369
2181,M+H,
2182,M+H,
2183,M+H,
2184,M+H,
2185,M+H,
2186,M+H,LMGP04010319
2186,M+H,LMGP04010852
2186,M+H,LMGP04010244
2186,M+H,LMGP04010520
2186,M+H,LMGP04010707
2186,M+H,LMGP04010468
2187,M+H,
2188,M+H,
2189,M+H,
2190,M+H,LMGP01090058
2190,M+H,LMGP01030097
2190,M+H,LMGP01020239
2190,M+H,LMGP01020274
2190,M+H,LMGP01020109
2190,M+H,LMGP01020107
2190,M+H,LMGP01030073
2191,M+H,
2192,M+H,
2193,M+H,
2194,M+H,
2195,M+H,
2196,M+H,
2197,M+H,
2198,M+H,LMGL03013507
2198,M+H,LMGL03013453
2198,M+H,LMGL03014643
2198,M+H,LMGL03014365
2198,M+H,LMGL03013369
2198,M+H,LMGL03013472
2198,M+H,LMGL03014383
2198,M+H,LMGL03014382
2198,M+H,LMGL03013490
2198,M+H,LMGL03014667
2198,M+H,LMGL03015414
2198,M+H,LMGL03013524
2198,M+H,LMGL03013874
2198,M+H,LMGL03013895
2198,M+H,LMGL03014002
2198,M+H,LMGL03015086
2198,M+H,LMGL03015106
2198,M+H,LMGL03015107
2198,M+H,LMGL03014163
2198,M+H,LMGL03010078
2198,M+H,LMGL03010056
2198,M+H,LMGL03014238
2198,M+H,LMGL03015708
2198,M+H,LMGL03012989
2198,M+H,LMGL03012943
2198,M+H,LMGL03012890
2198,M+H,LMGL03012851
2198,M+H,LMGL03012838
2198,M+H,LMGL03012781
2198,M+H,LMGL03015456
2198,M+H,LMGL03015436
2198,M+H,LMGL03015435
2198,M+H,LMGL03014262
2198,M+H,LMGL03013852
2198,M+H,LMGL03013783
2198,M+H,LMGL03013345
2198,M+H,LMGL03013757
2198,M+H,LMGL03014751
2198,M+H,LMGL03014770
2198,M+H,LMGL03014995
2198,M+H,LMGL03014769
2198,M+H,LMGL03013539
2199,M+H,
2200,M+H,
2201,M+H,
2202,M+H,
2203,M+H,
2204,M+H,
2205,M+H,
2206,M+H,
2207,M+H,
2208,M+H,
2209,M+H,
2210,M+H,LMGP01011519
2210,M+H,LMGP02011060
2210,M+H,LMGP01011852
2210,M+H,LMGP01012013
2210,M+H,LMGP01012043
2210,M+H,LMGP01011746
2210,M+H,LMGP01011823
2210,M+H,LMGP01011576
2210,M+H,LMGP01011987
2210,M+H,LMGP02011090
2210,M+H,LMGP01011547
2210,M+H,LMGP01011635
2210,M+H,LMGP02011031
2210,M+H,LMGP02010839
2210,M+H,LMGP02010897
2210,M+H,LMGP01011964
2210,M+H,LMGP02010867
2210,M+H,LMGP01011776
2211,M+H,
2212,M+H,
2213,M+H,
2214,M+H,
2215,M+H,LMGP01011798
2215,M+H,LMGP02011059
2215,M+H,LMGP01011822
2215,M+H,LMGP01011546
2215,M+H,LMGP01011745
2215,M+H,LMGP01011610
2215,M+H,LMGP01011775
2215,M+H,LMGP01011518
2215,M+H,LMGP01012012
2215,M+H,LMGP02010293
2215,M+H,LMGP02010287
2215,M+H,LMGP01011963
2215,M+H,LMGP02010294
2215,M+H,LMGP01011986
2215,M+H,LMGP02010866
2215,M+H,LMGP02010290
2215,M+H,LMGP02010838
2216,M+H,
2217,M+H,
2218,M+H,
2219,M+H,
2220,M+H,
2221,M+H,LMGP04020065
2221,M+H,LMGL03015186
2221,M+H,LMGL03015519
2221,M+H,LMGL03014625
2221,M+H,LMGL03013439
2221,M+H,LMGL03014599
2221,M+H,LMGL03015398
2221,M+H,LMGL03013974
2221,M+H,LMGL03013991
2221,M+H,LMGL03013957
2221,M+H,LMGL03014737
2221,M+H,LMGL03015811
2221,M+H,LMGL03013836
2221,M+H,LMGL03015203
2221,M+H,LMGL03012962
2221,M+H,LMGL03012963
2221,M+H,LMGL03014220
2221,M+H,LMGL03013418
2221,M+H,LMGL03015536
2221,M+H,LMGL03014332
2221,M+H,LMGL03014716
2221,M+H,LMGL03014006
2222,M+H,
2223,M+H,LMSP06020010
2224,M+H,
2225,M+H,
2226,M+H,LMGP06020047
2226,M+H,LMGP06030061
2226,M+H,LMGP06030037
2226,M+H,LMGP06020012
2226,M+H,LMGP06030017
2226,M+H,LMGP06020026
2227,M+H,
2228,M+H,LMGL03015047
2228,M+H,LMGL03013417
2228,M+H,LMGL03015185
2228,M+H,LMGL03014736
2228,M+H,LMGL03015373
2228,M+H,LMGL03015807
2228,M+H,LMGL03015720
2228,M+H,LMGL03010097
2228,M+H,LMGL03014193
2228,M+H,LMGL03013395
2228,M+H,LMGL03015397
2228,M+H,LMGL03014005
2228,M+H,LMGL03015810
2228,M+H,LMGL03012909
2228,M+H,LMGL03013938
2228,M+H,LMGL03012908
2228,M+H,LMGL03014715
2228,M+H,LMGL03013572
2228,M+H,LMGL03013990
2228,M+H,LMGL03013956
2228,M+H,LMGL03010126
2228,M+H,LMGL03014624
2228,M+H,LMGL03013973
2228,M+H,LMGL03014598
2228,M+H,LMGL03015168
2228,M+H,LMGL03015500
2228,M+H,LMGL03014693
2228,M+H,LMGL03015517
2228,M+H,LMGL03013835
2228,M+H,LMGL03014310
2228,M+H,LMGL03013811
2228,M+H,LMGL03014843
2228,M+H,LMGL03015518
2228,M+H,LMGL03014219
2228,M+H,LMGL03014331
2228,M+H,LMGL03013438
2229,M+H,
2230,M+H,LMSP03030025
2230,M+H,LMSP03030008
2231,M+H,
2232,M+H,
2233,M+H,
2234,M+H,
2235,M+H,
2236,M+H,
2237,M+H,LMGP04010839
2237,M+H,LMGP04010044
2238,M+H,LMGP04010774
2238,M+H,LMGP04010695
2238,M+H,LMGP04010508
2238,M+H,LMGP04010614
2239,M+H,LMGP04010774
2239,M+H,LMGP04010695
2239,M+H,LMGP04010508
2239,M+H,LMGP04010614
2240,M+H,
2241,M+H,LMST01040207
2241,M+H,LMST01010369
2242,M+H,
2243,M+H,LMGP06010343
2243,M+H,LMGP06010151
2243,M+H,LMGP06010059
2243,M+H,LMGP06010401
2243,M+H,LMGP06010230
2243,M+H,LMGP06010757
2243,M+H,LMGP06010317
2243,M+H,LMGP06010373
2243,M+H,LMGP06010229
2243,M+H,LMGP06010122
2243,M+H,LMGP06010204
2243,M+H,LMGP06010562
2243,M+H,LMGP06010258
2243,M+H,LMGP06010592
2244,M+H,LMGP04010694
2244,M+H,LMGP04010773
2244,M+H,LMGP04010507
2244,M+H,LMGP04010477
2244,M+H,LMGP04010743
2244,M+H,LMGP04010583
2245,M+H,LMGP01030104
2246,M+H,LMGP06010202
2246,M+H,LMGP06010150
2246,M+H,LMGP06010203
2246,M+H,LMGP06010297
2246,M+H,LMGP06010561
2246,M+H,LMGP06010531
2246,M+H,LMGP06010121
2246,M+H,LMGP06010257
2246,M+H,LMGP06010228
2246,M+H,LMGP06010342
2246,M+H,LMGP06010316
2246,M+H,LMGP06010372
2247,M+H,LMGP04010715
2247,M+H,LMGP04010552
2247,M+H,LMGP04010742
2247,M+H,LMGP04010476
2247,M+H,LMGP04010693
2247,M+H,LMGP04010506
2248,M+H,LMGP06010530
2248,M+H,LMGP06010183
2248,M+H,LMGP06010201
2248,M+H,LMGP06010726
2248,M+H,LMGP06010315
2248,M+H,LMGP06010296
2248,M+H,LMGP06010058
2248,M+H,LMGP06010455
2248,M+H,LMGP06010256
2248,M+H,LMGP06010282
2248,M+H,LMGP06010120
2248,M+H,LMGP06010227
2248,M+H,LMGP06010501
2248,M+H,LMGP06010149
2249,M+H,
2250,M+H,
2251,M+H,
2252,M+H,LMGP02011099
2252,M+H,LMGP01012083
2252,M+H,LMGP01011754
2252,M+H,LMGP02011128
2252,M+H,LMGP02011038
2252,M+H,LMGP01011974
2252,M+H,LMGP01011920
2253,M+H,LMGP04010645
2253,M+H,LMGP04010748
2253,M+H,LMGP04010673
2253,M+H,LMGP04010807
2253,M+H,LMGP04010556
2253,M+H,LMGP04010778
2253,M+H,LMGP04010720
2253,M+H,LMGP04010617
2254,M+H,
2255,M+H,LMGP03010478
2255,M+H,LMGP03010696
2255,M+H,LMGP03010804
2255,M+H,LMGP03010643
2256,M+H,
2257,M+H,
2258,M+H,LMGL03013018
2258,M+H,LMGL03014016
2258,M+H,LMGL03012744
2258,M+H,LMGL03015578
2259,M+H,
2260,M+H,LMPK12050172
2261,M+H,LMGL03014000
2261,M+H,LMGL03016076
2261,M+H,LMGL03014092
2261,M+H,LMGL03015562
2261,M+H,LMGL03014746
2261,M+H,LMGL03014015
2261,M+H,LMGL03013983
2261,M+H,LMGL03013010
2261,M+H,LMGL03016093
2261,M+H,LMGL03015577
2261,M+H,LMGL03015545
2261,M+H,LMGL03015227
2262,M+H,
2263,M+H,LMGP03020066
2263,M+H,LMGP03030082
2264,M+H,LMGP02010167
2264,M+H,LMGP01011751
2264,M+H,LMGP01011801
2264,M+H,LMGP02010168
2264,M+H,LMGP01011130
2264,M+H,LMGP01011970
2264,M+H,LMGP01011992
2265,M+H,LMSP02040006
2265,M+H,LMSP02040014
2266,M+H,
2267,M+H,
2268,M+H,
2269,M+H,
2270,M+H,LMGP03020069
2271,M+H,
2272,M+H,
2273,M+H,LMPR02010001
2274,M+H,
2275,M+H,
2276,M+H,
2277,M+H,
2278,M+H,
2279,M+H,
2280,M+H,
2281,M+H,LMST01040221
2281,M+H,LMST01040231
2281,M+H,LMST01010381
2282,M+H,
2283,M+H,
2284,M+H,
2285,M+H,
2286,M+H,
2287,M+H,
2288,M+H,
2289,M+H,
2290,M+H,
2291,M+H,
2292,M+H,LMGL03014841
2292,M+H,LMGL03014451
2292,M+H,LMGL03012804
2292,M+H,LMGL03013642
2292,M+H,LMGL03015854
2292,M+H,LMGL03013042
2292,M+H,LMGL03013046
2292,M+H,LMGL03014824
2292,M+H,LMGL03013635
2292,M+H,LMGL03014933
2292,M+H,LMGL03016355
2292,M+H,LMGL03013081
2292,M+H,LMGL03014856
2293,M+H,LMST01040208
2293,M+H,LMST01010370
2294,M+H,LMST01040208
2294,M+H,LMST01010370
2295,M+H,
2296,M+H,
2297,M+H,
2298,M+H,LMGP06010266
2298,M+H,LMGP06010410
2298,M+H,LMGP06010352
2298,M+H,LMGP06010237
2298,M+H,LMGP06010462
2298,M+H,LMGP06010463
2298,M+H,LMGP06010760
2298,M+H,LMGP06010127
2298,M+H,LMGP06010434
2298,M+H,LMGP06010380
2298,M+H,LMGP06010004
2298,M+H,LMGP06010536
2298,M+H,LMGP06010595
2298,M+H,LMGP06010566
2299,M+H,
2300,M+H,
2301,M+H,
2302,M+H,LMGP03010944
2302,M+H,LMGP03010744
2302,M+H,LMGP03010553
2302,M+H,LMGP03010525
2303,M+H,
2304,M+H,
2305,M+H,LMSP02040010
2306,M+H,LMGP06010323
2306,M+H,LMGP06010535
2306,M+H,LMGP06010432
2306,M+H,LMGP06010157
2306,M+H,LMGP06010433
2306,M+H,LMGP06010730
2306,M+H,LMGP06010506
2306,M+H,LMGP06010209
2306,M+H,LMGP06010565
2306,M+H,LMGP06010461
2306,M+H,LMGP06010265
2306,M+H,LMGP06010351
2306,M+H,LMGP06010236
2306,M+H,LMGP06010379
2307,M+H,
2308,M+H,
2309,M+H,
2310,M+H,
2311,M+H,
2312,M+H,LMGL03014853
2312,M+H,LMGL03010446
2312,M+H,LMGL03010447
2312,M+H,LMGL03010451
2312,M+H,LMGL03013632
2312,M+H,LMGL03016168
2312,M+H,LMGL03010452
2312,M+H,LMGL03015607
2312,M+H,LMGL03014913
2312,M+H,LMGL03013033
2312,M+H,LMGL03014517
2312,M+H,LMGL03010585
2312,M+H,LMGL03010586
2312,M+H,LMGL03015102
2312,M+H,LMGL03014903
2312,M+H,LMGL03014508
2312,M+H,LMGL03014045
2312,M+H,LMGL03016218
2312,M+H,LMGL03016221
2312,M+H,LMGL03013037
2312,M+H,LMGL03014767
2312,M+H,LMGL03014804
2312,M+H,LMGL03014399
2312,M+H,LMGL03016097
2312,M+H,LMGL03015851
2312,M+H,LMGL03014838
2312,M+H,LMGL03015473
2312,M+H,LMGL03013624
2312,M+H,LMGL03012860
2312,M+H,LMGL03014786
2312,M+H,LMGL03015761
2312,M+H,LMGL03015452
2312,M+H,LMGL03010406
2312,M+H,LMGL03013615
2312,M+H,LMGL03014433
2312,M+H,LMGL03014448
2312,M+H,LMGL03013639
2312,M+H,LMGL03015430
2312,M+H,LMGL03014381
2312,M+H,LMGL03010442
2312,M+H,LMGL03015833
2312,M+H,LMGL03010420
2312,M+H,LMGL03013605
2312,M+H,LMGL03010419
2312,M+H,LMGL03016151
2312,M+H,LMGL03010398
2312,M+H,LMGL03015123
2312,M+H,LMGL03010402
2312,M+H,LMGL03010405
2312,M+H,LMGL03015743
2312,M+H,LMGL03014416
2312,M+H,LMGL03014821
2313,M+H,
2314,M+H,
2315,M+H,
2316,M+H,
2317,M+H,
2318,M+H,
2319,M+H,
2320,M+H,
2321,M+H,
2322,M+H,
2323,M+H,LMGL03012972
2323,M+H,LMGL03014108
2323,M+H,LMGL03016103
2323,M+H,LMGL03015586
2324,M+H,
2325,M+H,
2326,M+H,LMGP01012060
2326,M+H,LMGP01011978
2327,M+H,
2328,M+H,
2329,M+H,
2330,M+H,
2331,M+H,
2332,M+H,LMGP00000062
2333,M+H,LMGL03015552
2333,M+H,LMGL03015584
2333,M+H,LMGL03010854
2333,M+H,LMGL03015234
2333,M+H,LMGL03016101
2333,M+H,LMGL03015941
2333,M+H,LMGL03010675
2333,M+H,LMGL03016083
2333,M+H,LMGL03015535
2333,M+H,LMGL03010681
2333,M+H,LMGL03015569
2333,M+H,LMGL03014106
2333,M+H,LMGL03015219
2333,M+H,LMGL03016023
2333,M+H,LMGL03014091
2333,M+H,LMGL03012971
2333,M+H,LMGL03015653
2333,M+H,LMGL03010682
2333,M+H,LMGL03015202
2333,M+H,LMGL03015311
2333,M+H,LMGL03016005
2333,M+H,LMGL03013088
2333,M+H,LMGL03014099
2334,M+H,
2335,M+H,
2336,M+H,
2337,M+H,
2338,M+H,LMGL03014090
2338,M+H,LMGL03015568
2338,M+H,LMGL03014081
2338,M+H,LMGL03015184
2338,M+H,LMGL03015940
2338,M+H,LMGL03015233
2338,M+H,LMGL03010780
2338,M+H,LMGL03016373
2338,M+H,LMGL03015652
2338,M+H,LMGL03012917
2338,M+H,LMGL03010782
2338,M+H,LMGL03010783
2338,M+H,LMGL03013087
2338,M+H,LMGL03016082
2338,M+H,LMGL03015302
2338,M+H,LMGL03016100
2338,M+H,LMGL03015201
2338,M+H,LMGL03014886
2338,M+H,LMGL03015516
2338,M+H,LMGL03010607
2338,M+H,LMGL03015534
2338,M+H,LMGL03015922
2338,M+H,LMGL03015643
2338,M+H,LMGL03014105
2338,M+H,LMGL03016022
2338,M+H,LMGL03010613
2338,M+H,LMGL03016004
2338,M+H,LMGL03015218
2338,M+H,LMGL03010620
2338,M+H,LMGL03015583
2338,M+H,LMGL03010619
2338,M+H,LMGL03010618
2338,M+H,LMGL03015551
2338,M+H,LMGL03016509
2338,M+H,LMGL03014098
2338,M+H,LMGL03010614
2339,M+H,
2340,M+H,LMGL03010228
2340,M+H,LMGL03010227
2340,M+H,LMGL03014473
2340,M+H,LMGL03010201
2340,M+H,LMGL03015074
2340,M+H,LMGL03010202
2340,M+H,LMGL03014481
2340,M+H,LMGL03010205
2340,M+H,LMGL03015588
2340,M+H,LMGL03010285
2340,M+H,LMGL03010286
2340,M+H,LMGL03013588
2340,M+H,LMGL03015238
2340,M+H,LMGL03014039
2340,M+H,LMGL03014356
2340,M+H,LMGL03015772
2340,M+H,LMGL03014865
2340,M+H,LMGL03010322
2340,M+H,LMGL03010321
2340,M+H,LMGL03015489
2340,M+H,LMGL03014375
2340,M+H,LMGL03015158
2340,M+H,LMGL03014761
2340,M+H,LMGL03015251
2340,M+H,LMGL03010177
2340,M+H,LMGL03015903
2340,M+H,LMGL03014063
2340,M+H,LMGL03014026
2340,M+H,LMGL03010292
2340,M+H,LMGL03012857
2340,M+H,LMGL03010180
2340,M+H,LMGL03015096
2340,M+H,LMGL03013599
2340,M+H,LMGL03015424
2340,M+H,LMGL03010188
2340,M+H,LMGL03012984
2341,M+H,
2342,M+H,
2343,M+H,
2344,M+H,
2345,M+H,
2346,M+H,
2347,M+H,
2348,M+H,
2349,M+H,
2350,M+H,
2351,M+H,
2352,M+H,
2353,M+H,
2354,M+H,
2355,M+H,LMGL03015182
2355,M+H,LMGL03014884
2355,M+H,LMGL03014096
2355,M+H,LMGL03012916
2355,M+H,LMGL03015514
2355,M+H,LMGL03014466
2355,M+H,LMGL03015620
2355,M+H,LMGL03015145
2355,M+H,LMGL03015631
2355,M+H,LMGL03015199
2355,M+H,LMGL03015281
2355,M+H,LMGL03016098
2355,M+H,LMGL03014103
2355,M+H,LMGL03015164
2355,M+H,LMGL03015779
2355,M+H,LMGL03016243
2355,M+H,LMGL03015495
2355,M+H,LMGL03015581
2355,M+H,LMGL03015938
2355,M+H,LMGL03016080
2355,M+H,LMGL03016020
2355,M+H,LMGL03014871
2355,M+H,LMGL03016291
2355,M+H,LMGL03015920
2355,M+H,LMGL03015291
2355,M+H,LMGL03013047
2355,M+H,LMGL03015869
2355,M+H,LMGL03010488
2355,M+H,LMGL03010489
2355,M+H,LMGL03013650
2355,M+H,LMGL03015549
2355,M+H,LMGL03010617
2355,M+H,LMGL03010494
2355,M+H,LMGL03010495
2355,M+H,LMGL03014058
2355,M+H,LMGL03010499
2355,M+H,LMGL03010500
2355,M+H,LMGL03010501
2355,M+H,LMGL03010504
2355,M+H,LMGL03010505
2355,M+H,LMGL03014069
2355,M+H,LMGL03014479
2355,M+H,LMGL03015231
2355,M+H,LMGL03014942
2355,M+H,LMGL03016309
2355,M+H,LMGL03016356
2355,M+H,LMGL03014088
2355,M+H,LMGL03016307
2355,M+H,LMGL03010577
2355,M+H,LMGL03010648
2355,M+H,LMGL03010588
2355,M+H,LMGL03015532
2355,M+H,LMGL03010647
2355,M+H,LMGL03010482
2355,M+H,LMGL03010646
2355,M+H,LMGL03010643
2355,M+H,LMGL03015216
2355,M+H,LMGL03015641
2355,M+H,LMGL03016002
2355,M+H,LMGL03014079
2355,M+H,LMGL03015566
2355,M+H,LMGL03010644
2355,M+H,LMGL03010493
2356,M+H,
2357,M+H,
2358,M+H,LMSP03030010
2358,M+H,LMSP03030027
2359,M+H,
2360,M+H,
2361,M+H,
2362,M+H,
2363,M+H,
2364,M+H,LMST01040224
2364,M+H,LMST01040234
2365,M+H,LMGL03015198
2365,M+H,LMGL03015580
2365,M+H,LMGL03016290
2365,M+H,LMGL03015919
2365,M+H,LMGL03015280
2365,M+H,LMGL03015230
2365,M+H,LMGL03015215
2365,M+H,LMGL03016224
2365,M+H,LMGL03015269
2365,M+H,LMGL03015937
2365,M+H,LMGL03015619
2365,M+H,LMGL03016240
2365,M+H,LMGL03016242
2365,M+H,LMGL03015163
2365,M+H,LMGL03016079
2365,M+H,LMGL03016019
2365,M+H,LMGL03015494
2365,M+H,LMGL03015630
2365,M+H,LMGL03015144
2365,M+H,LMGL03016001
2365,M+H,LMGL03014934
2365,M+H,LMGL03015513
2365,M+H,LMGL03015181
2365,M+H,LMGL03015548
2365,M+H,LMGL03015531
2365,M+H,LMGL03015868
2365,M+H,LMGL03016172
2365,M+H,LMGL03015778
2365,M+H,LMGL03015855
2365,M+H,LMGL03015565
2365,M+H,LMGL03014870
2365,M+H,LMGL03013039
2365,M+H,LMGL03015290
2365,M+H,LMGL03014883
2365,M+H,LMGL03012969
2365,M+H,LMGL03010444
2365,M+H,LMGL03010582
2365,M+H,LMGL03014087
2365,M+H,LMGL03014095
2365,M+H,LMGL03010584
2365,M+H,LMGL03010583
2365,M+H,LMGL03014102
2365,M+H,LMGL03010426
2365,M+H,LMGL03010558
2365,M+H,LMGL03010432
2365,M+H,LMGL03010433
2365,M+H,LMGL03010437
2365,M+H,LMGL03010438
2365,M+H,LMGL03010439
2365,M+H,LMGL03014465
2365,M+H,LMGL03010553
2365,M+H,LMGL03010443
2365,M+H,LMGL03010445
2365,M+H,LMGL03010448
2365,M+H,LMGL03010449
2365,M+H,LMGL03010453
2365,M+H,LMGL03010529
2365,M+H,LMGL03013649
2365,M+H,LMGL03014078
2365,M+H,LMGL03014068
2365,M+H,LMGL03014478
2365,M+H,LMGL03010519
2365,M+H,LMGL03014057
2365,M+H,LMGL03010518
2365,M+H,LMGL03010641
2365,M+H,LMGL03014536
2366,M+H,
2367,M+H,
2368,M+H,
2369,M+H,
2370,M+H,
2371,M+H,
2372,M+H,LMST01040223
2372,M+H,LMST01040213
2373,M+H,LMST01040223
2373,M+H,LMST01040213
2374,M+H,LMFA13010008
2375,M+H,
2376,M+H,
2377,M+H,
2378,M+H,
2379,M+H,
2380,M+H,
2381,M+H,
2382,M+H,
2383,M+H,LMST01040209
2384,M+H,LMST01040209
2385,M+H,
2386,M+H,
2387,M+H,
2388,M+H,
2389,M+H,LMGL03050001
2389,M+H,LMGP05040001
2390,M+H,
2391,M+H,
2392,M+H,
2393,M+H,
2394,M+H,
2395,M+H,
2396,M+H,
2397,M+H,LMGP03010751
2397,M+H,LMGP03010722
2398,M+H,
2399,M+H,
2400,M+H,
2401,M+H,LMGP06020063
2401,M+H,LMGP06030078
2401,M+H,LMGP06030055
2402,M+H,
2403,M+H,
2404,M+H,
2405,M+H,LMGL03010265
2405,M+H,LMGL03010264
2405,M+H,LMGL03014866
2405,M+H,LMGL03010341
2405,M+H,LMGL03010336
2405,M+H,LMGL03014892
2405,M+H,LMGL03015714
2405,M+H,LMGL03015257
2405,M+H,LMGL03010456
2405,M+H,LMGL03014498
2405,M+H,LMGL03013645
2405,M+H,LMGL03014474
2405,M+H,LMGL03014461
2405,M+H,LMGL03015490
2405,M+H,LMGL03013023
2405,M+H,LMGL03015140
2405,M+H,LMGL03010334
2405,M+H,LMGL03015265
2405,M+H,LMGL03010455
2405,M+H,LMGL03010409
2405,M+H,LMGL03010374
2405,M+H,LMGL03014053
2405,M+H,LMGL03014064
2405,M+H,LMGL03012967
2405,M+H,LMGL03010367
2405,M+H,LMGL03010269
2405,M+H,LMGL03015594
2405,M+H,LMGL03015774
2405,M+H,LMGL03015950
2405,M+H,LMGL03015159
2405,M+H,LMGL03010366
2405,M+H,LMGL03010365
2406,M+H,
2407,M+H,LMGP06010242
2407,M+H,LMGP06010214
2407,M+H,LMGP06010678
2407,M+H,LMGP06010329
2407,M+H,LMGP06010733
2407,M+H,LMGP06010438
2407,M+H,LMGP06010468
2407,M+H,LMGP06010514
2407,M+H,LMGP06010543
2407,M+H,LMGP06010703
2407,M+H,LMGP06010655
2407,M+H,LMGP06010271
2408,M+H,
2409,M+H,LMGP00000054
2410,M+H,LMGP00000054
2411,M+H,
2412,M+H,
2413,M+H,
2414,M+H,
2415,M+H,
2416,M+H,
2417,M+H,
2418,M+H,
2419,M+H,
2420,M+H,
2421,M+H,
2422,M+H,
2423,M+H,
2424,M+H,
2425,M+H,
2426,M+H,
2427,M+H,LMGP06040001
2428,M+H,LMGP06040001
2429,M+H,
2430,M+H,
2431,M+H,
2432,M+H,
2433,M+H,
2434,M+H,
2435,M+H,
2436,M+H,LMGP06010491
2436,M+H,LMGP06010518
2436,M+H,LMGP06010635
2436,M+H,LMGP06010710
2436,M+H,LMGP06010607
2436,M+H,LMGP06010768
2436,M+H,LMGP06010362
2436,M+H,LMGP06010740
2436,M+H,LMGP06010739
2436,M+H,LMGP06010307
2436,M+H,LMGP06010578
2436,M+H,LMGP06010390
2436,M+H,LMGP06010420
2436,M+H,LMGP06010548
